order_id,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,sales_id,product_id,price_per_unit,quantity_x,total_price,product_ID,product_type,product_name,size,colour,price,quantity_y,description,differnce,year_order,month_order,day_order,name_day_order,year_delivery,month_delivery,day_delivery,name_day_delivery
154,674,49994,2021-10-17,2021-11-07,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,725,347,109,1,109,347,Shirt,Mandarin Collar,M,violet,108,76,"A violet coloured, M sized, Mandarin Collar Shirt",21,2021,10,17,Sunday,2021,11,7,Sunday
154,674,49994,2021-10-17,2021-11-07,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,726,1043,90,1,90,1043,Trousers,Relaxed Leg,L,indigo,95,48,"A indigo coloured, L sized, Relaxed Leg Trousers",21,2021,10,17,Sunday,2021,11,7,Sunday
154,674,49994,2021-10-17,2021-11-07,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,727,174,91,1,91,174,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt",21,2021,10,17,Sunday,2021,11,7,Sunday
154,674,49994,2021-10-17,2021-11-07,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,728,630,93,2,186,630,Jacket,Coach,XS,red,115,71,"A red coloured, XS sized, Coach Jacket",21,2021,10,17,Sunday,2021,11,7,Sunday
154,674,49994,2021-10-17,2021-11-07,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,729,625,112,2,224,625,Jacket,Cardigan,XS,violet,118,40,"A violet coloured, XS sized, Cardigan Jacket",21,2021,10,17,Sunday,2021,11,7,Sunday
155,834,11166,2021-06-30,2021-07-18,Glenn Keri,Non-binary,61,4838 Jacobi HillApt. 825,2848,Port Ellaside,New South Wales,Australia,730,512,102,1,102,512,Jacket,Windbreaker,M,blue,109,70,"A blue coloured, M sized, Windbreaker Jacket",18,2021,6,30,Wednesday,2021,7,18,Sunday
156,727,37878,2021-07-10,2021-07-29,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,731,1253,112,1,112,1253,Trousers,Tracksuit Bottoms,L,indigo,91,50,"A indigo coloured, L sized, Tracksuit Bottoms Trousers",19,2021,7,10,Saturday,2021,7,29,Thursday
156,727,37878,2021-07-10,2021-07-29,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,732,1155,99,2,198,1155,Trousers,High-Waisted,XS,red,98,74,"A red coloured, XS sized, High-Waisted Trousers",19,2021,7,10,Saturday,2021,7,29,Thursday
156,727,37878,2021-07-10,2021-07-29,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,733,438,107,2,214,438,Jacket,Denim,L,green,92,52,"A green coloured, L sized, Denim Jacket",19,2021,7,10,Saturday,2021,7,29,Thursday
156,727,37878,2021-07-10,2021-07-29,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,734,719,119,1,119,719,Jacket,Trench Coat,XL,green,112,53,"A green coloured, XL sized, Trench Coat Jacket",19,2021,7,10,Saturday,2021,7,29,Thursday
156,727,37878,2021-07-10,2021-07-29,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,735,470,118,3,354,470,Jacket,Puffer,XS,green,110,41,"A green coloured, XS sized, Puffer Jacket",19,2021,7,10,Saturday,2021,7,29,Thursday
157,909,17955,2021-04-07,2021-04-17,Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,736,918,96,3,288,918,Trousers,Drawstring,L,orange,104,54,"A orange coloured, L sized, Drawstring Trousers",10,2021,4,7,Wednesday,2021,4,17,Saturday
157,909,17955,2021-04-07,2021-04-17,Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,737,585,100,1,100,585,Jacket,Bomber,XS,indigo,90,59,"A indigo coloured, XS sized, Bomber Jacket",10,2021,4,7,Wednesday,2021,4,17,Saturday
157,909,17955,2021-04-07,2021-04-17,Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,738,493,102,2,204,493,Jacket,Windbreaker,L,red,109,40,"A red coloured, L sized, Windbreaker Jacket",10,2021,4,7,Wednesday,2021,4,17,Saturday
157,909,17955,2021-04-07,2021-04-17,Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,739,442,107,1,107,442,Jacket,Denim,M,blue,92,61,"A blue coloured, M sized, Denim Jacket",10,2021,4,7,Wednesday,2021,4,17,Saturday
158,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,740,1173,99,2,198,1173,Trousers,High-Waisted,L,green,98,75,"A green coloured, L sized, High-Waisted Trousers",22,2021,7,13,Tuesday,2021,8,4,Wednesday
158,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,741,975,97,2,194,975,Trousers,Slim-Fit,XS,violet,119,70,"A violet coloured, XS sized, Slim-Fit Trousers",22,2021,7,13,Tuesday,2021,8,4,Wednesday
158,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,742,238,106,1,106,238,Shirt,Chambray,L,indigo,105,79,"A indigo coloured, L sized, Chambray Shirt",22,2021,7,13,Tuesday,2021,8,4,Wednesday
158,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,743,130,92,2,184,130,Shirt,Denim,XS,indigo,115,79,"A indigo coloured, XS sized, Denim Shirt",22,2021,7,13,Tuesday,2021,8,4,Wednesday
158,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,744,257,95,2,190,257,Shirt,Polo,M,yellow,117,52,"A yellow coloured, M sized, Polo Shirt",22,2021,7,13,Tuesday,2021,8,4,Wednesday
158,828,14010,2021-07-13,2021-08-04,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,745,100,118,3,354,100,Shirt,Flannel,XS,violet,96,72,"A violet coloured, XS sized, Flannel Shirt",22,2021,7,13,Tuesday,2021,8,4,Wednesday
159,208,12449,2021-09-05,2021-09-13,Shaylyn Musla,Bigender,71,814 Jayden MewsSuite 958,994,Josephland,South Australia,Australia,746,118,92,2,184,118,Shirt,Denim,L,yellow,115,75,"A yellow coloured, L sized, Denim Shirt",8,2021,9,5,Sunday,2021,9,13,Monday
159,208,12449,2021-09-05,2021-09-13,Shaylyn Musla,Bigender,71,814 Jayden MewsSuite 958,994,Josephland,South Australia,Australia,747,172,91,2,182,172,Shirt,Linen,M,violet,116,44,"A violet coloured, M sized, Linen Shirt",8,2021,9,5,Sunday,2021,9,13,Monday
159,208,12449,2021-09-05,2021-09-13,Shaylyn Musla,Bigender,71,814 Jayden MewsSuite 958,994,Josephland,South Australia,Australia,748,209,98,2,196,209,Shirt,Camp Collared,XL,violet,112,40,"A violet coloured, XL sized, Camp Collared Shirt",8,2021,9,5,Sunday,2021,9,13,Monday
159,208,12449,2021-09-05,2021-09-13,Shaylyn Musla,Bigender,71,814 Jayden MewsSuite 958,994,Josephland,South Australia,Australia,749,410,119,3,357,410,Shirt,Casual Slim Fit,XS,indigo,113,57,"A indigo coloured, XS sized, Casual Slim Fit Shirt",8,2021,9,5,Sunday,2021,9,13,Monday
160,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,750,765,109,1,109,765,Jacket,Peacoat,XS,violet,102,54,"A violet coloured, XS sized, Peacoat Jacket",6,2021,7,31,Saturday,2021,8,6,Friday
160,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,751,117,92,1,92,117,Shirt,Denim,M,yellow,115,67,"A yellow coloured, M sized, Denim Shirt",6,2021,7,31,Saturday,2021,8,6,Friday
160,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,752,94,118,1,118,94,Shirt,Flannel,XL,blue,96,61,"A blue coloured, XL sized, Flannel Shirt",6,2021,7,31,Saturday,2021,8,6,Friday
160,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,753,1213,105,1,105,1213,Trousers,Pleated,L,blue,90,79,"A blue coloured, L sized, Pleated Trousers",6,2021,7,31,Saturday,2021,8,6,Friday
160,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,754,437,107,2,214,437,Jacket,Denim,M,green,92,79,"A green coloured, M sized, Denim Jacket",6,2021,7,31,Saturday,2021,8,6,Friday
160,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,755,1102,115,1,115,1102,Trousers,Cropped,M,green,99,65,"A green coloured, M sized, Cropped Trousers",6,2021,7,31,Saturday,2021,8,6,Friday
160,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,756,122,92,2,184,122,Shirt,Denim,M,green,115,66,"A green coloured, M sized, Denim Shirt",6,2021,7,31,Saturday,2021,8,6,Friday
160,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,757,878,94,2,188,878,Trousers,Cords,L,red,113,53,"A red coloured, L sized, Cords Trousers",6,2021,7,31,Saturday,2021,8,6,Friday
160,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,758,134,92,3,276,134,Shirt,Denim,XL,indigo,115,58,"A indigo coloured, XL sized, Denim Shirt",6,2021,7,31,Saturday,2021,8,6,Friday
160,725,41442,2021-07-31,2021-08-06,Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,759,951,97,1,97,951,Trousers,Slim-Fit,S,orange,119,55,"A orange coloured, S sized, Slim-Fit Trousers",6,2021,7,31,Saturday,2021,8,6,Friday
161,566,45840,2021-03-22,2021-04-11,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,760,48,104,2,208,48,Shirt,Dress,L,yellow,119,56,"A yellow coloured, L sized, Dress Shirt",20,2021,3,22,Monday,2021,4,11,Sunday
161,566,45840,2021-03-22,2021-04-11,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,761,1177,99,2,198,1177,Trousers,High-Waisted,M,blue,98,52,"A blue coloured, M sized, High-Waisted Trousers",20,2021,3,22,Monday,2021,4,11,Sunday
161,566,45840,2021-03-22,2021-04-11,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,762,936,96,1,96,936,Trousers,Drawstring,S,indigo,104,46,"A indigo coloured, S sized, Drawstring Trousers",20,2021,3,22,Monday,2021,4,11,Sunday
161,566,45840,2021-03-22,2021-04-11,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,763,1041,90,2,180,1041,Trousers,Relaxed Leg,S,indigo,95,40,"A indigo coloured, S sized, Relaxed Leg Trousers",20,2021,3,22,Monday,2021,4,11,Sunday
161,566,45840,2021-03-22,2021-04-11,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,764,483,118,2,236,483,Jacket,Puffer,L,indigo,110,61,"A indigo coloured, L sized, Puffer Jacket",20,2021,3,22,Monday,2021,4,11,Sunday
161,566,45840,2021-03-22,2021-04-11,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,765,525,98,3,294,525,Jacket,Leather,XS,red,113,67,"A red coloured, XS sized, Leather Jacket",20,2021,3,22,Monday,2021,4,11,Sunday
161,566,45840,2021-03-22,2021-04-11,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,766,63,104,3,312,63,Shirt,Dress,L,indigo,119,71,"A indigo coloured, L sized, Dress Shirt",20,2021,3,22,Monday,2021,4,11,Sunday
161,566,45840,2021-03-22,2021-04-11,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,767,517,102,2,204,517,Jacket,Windbreaker,M,indigo,109,56,"A indigo coloured, M sized, Windbreaker Jacket",20,2021,3,22,Monday,2021,4,11,Sunday
162,431,20238,2021-04-25,2021-05-05,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,768,896,94,1,94,896,Trousers,Cords,S,blue,113,59,"A blue coloured, S sized, Cords Trousers",10,2021,4,25,Sunday,2021,5,5,Wednesday
162,431,20238,2021-04-25,2021-05-05,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,769,1052,93,3,279,1052,Trousers,Joggers,M,red,94,43,"A red coloured, M sized, Joggers Trousers",10,2021,4,25,Sunday,2021,5,5,Wednesday
162,431,20238,2021-04-25,2021-05-05,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,770,1091,115,3,345,1091,Trousers,Cropped,S,orange,99,78,"A orange coloured, S sized, Cropped Trousers",10,2021,4,25,Sunday,2021,5,5,Wednesday
162,431,20238,2021-04-25,2021-05-05,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,771,870,113,2,226,870,Trousers,Chinos,XS,violet,100,72,"A violet coloured, XS sized, Chinos Trousers",10,2021,4,25,Sunday,2021,5,5,Wednesday
162,431,20238,2021-04-25,2021-05-05,Ronni Gruszczak,Agender,41,535 Angelina CourtSuite 875,8422,Jademouth,Victoria,Australia,772,849,113,2,226,849,Trousers,Chinos,XL,orange,100,48,"A orange coloured, XL sized, Chinos Trousers",10,2021,4,25,Sunday,2021,5,5,Wednesday
163,84,11473,2021-06-12,2021-06-17,Minta Loble,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,773,937,96,2,192,937,Trousers,Drawstring,M,indigo,104,58,"A indigo coloured, M sized, Drawstring Trousers",5,2021,6,12,Saturday,2021,6,17,Thursday
163,84,11473,2021-06-12,2021-06-17,Minta Loble,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,774,753,109,1,109,753,Jacket,Peacoat,L,green,102,73,"A green coloured, L sized, Peacoat Jacket",5,2021,6,12,Saturday,2021,6,17,Thursday
163,84,11473,2021-06-12,2021-06-17,Minta Loble,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,775,563,100,3,300,563,Jacket,Bomber,L,red,90,50,"A red coloured, L sized, Bomber Jacket",5,2021,6,12,Saturday,2021,6,17,Thursday
163,84,11473,2021-06-12,2021-06-17,Minta Loble,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,776,549,98,2,196,549,Jacket,Leather,XL,blue,113,67,"A blue coloured, XL sized, Leather Jacket",5,2021,6,12,Saturday,2021,6,17,Thursday
163,84,11473,2021-06-12,2021-06-17,Minta Loble,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,777,43,104,3,312,43,Shirt,Dress,L,orange,119,73,"A orange coloured, L sized, Dress Shirt",5,2021,6,12,Saturday,2021,6,17,Thursday
163,84,11473,2021-06-12,2021-06-17,Minta Loble,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,778,682,113,3,339,682,Jacket,Parka,M,green,119,71,"A green coloured, M sized, Parka Jacket",5,2021,6,12,Saturday,2021,6,17,Thursday
163,84,11473,2021-06-12,2021-06-17,Minta Loble,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,779,372,94,1,94,372,Shirt,Henley,M,blue,92,42,"A blue coloured, M sized, Henley Shirt",5,2021,6,12,Saturday,2021,6,17,Thursday
163,84,11473,2021-06-12,2021-06-17,Minta Loble,Female,63,195 Wilson HillApt. 597,7587,Lake Paigemouth,Northern Territory,Australia,780,153,91,2,182,153,Shirt,Linen,L,yellow,116,72,"A yellow coloured, L sized, Linen Shirt",5,2021,6,12,Saturday,2021,6,17,Thursday
164,412,26249,2021-05-21,2021-06-03,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,781,1202,105,2,210,1202,Trousers,Pleated,M,yellow,90,54,"A yellow coloured, M sized, Pleated Trousers",13,2021,5,21,Friday,2021,6,3,Thursday
164,412,26249,2021-05-21,2021-06-03,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,782,604,112,1,112,604,Jacket,Cardigan,XL,orange,118,75,"A orange coloured, XL sized, Cardigan Jacket",13,2021,5,21,Friday,2021,6,3,Thursday
164,412,26249,2021-05-21,2021-06-03,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,783,275,95,2,190,275,Shirt,Polo,XS,violet,117,67,"A violet coloured, XS sized, Polo Shirt",13,2021,5,21,Friday,2021,6,3,Thursday
164,412,26249,2021-05-21,2021-06-03,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,784,8,96,1,96,8,Shirt,Oxford Cloth,L,orange,114,48,"A orange coloured, L sized, Oxford Cloth Shirt",13,2021,5,21,Friday,2021,6,3,Thursday
164,412,26249,2021-05-21,2021-06-03,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,785,425,107,3,321,425,Jacket,Denim,XS,orange,92,60,"A orange coloured, XS sized, Denim Jacket",13,2021,5,21,Friday,2021,6,3,Thursday
165,389,28345,2021-06-23,2021-07-20,Caroljean Elstob,Agender,41,5990 John View RdApt. 812,5989,Lake Lukeberg,South Australia,Australia,786,1165,99,3,297,1165,Trousers,High-Waisted,XS,yellow,98,64,"A yellow coloured, XS sized, High-Waisted Trousers",27,2021,6,23,Wednesday,2021,7,20,Tuesday
165,389,28345,2021-06-23,2021-07-20,Caroljean Elstob,Agender,41,5990 John View RdApt. 812,5989,Lake Lukeberg,South Australia,Australia,787,1029,90,1,90,1029,Trousers,Relaxed Leg,XL,yellow,95,54,"A yellow coloured, XL sized, Relaxed Leg Trousers",27,2021,6,23,Wednesday,2021,7,20,Tuesday
165,389,28345,2021-06-23,2021-07-20,Caroljean Elstob,Agender,41,5990 John View RdApt. 812,5989,Lake Lukeberg,South Australia,Australia,788,118,92,2,184,118,Shirt,Denim,L,yellow,115,75,"A yellow coloured, L sized, Denim Shirt",27,2021,6,23,Wednesday,2021,7,20,Tuesday
165,389,28345,2021-06-23,2021-07-20,Caroljean Elstob,Agender,41,5990 John View RdApt. 812,5989,Lake Lukeberg,South Australia,Australia,789,700,119,1,119,700,Jacket,Trench Coat,XS,red,112,78,"A red coloured, XS sized, Trench Coat Jacket",27,2021,6,23,Wednesday,2021,7,20,Tuesday
165,389,28345,2021-06-23,2021-07-20,Caroljean Elstob,Agender,41,5990 John View RdApt. 812,5989,Lake Lukeberg,South Australia,Australia,790,679,113,1,113,679,Jacket,Parka,XL,yellow,119,44,"A yellow coloured, XL sized, Parka Jacket",27,2021,6,23,Wednesday,2021,7,20,Tuesday
165,389,28345,2021-06-23,2021-07-20,Caroljean Elstob,Agender,41,5990 John View RdApt. 812,5989,Lake Lukeberg,South Australia,Australia,791,1060,93,2,186,1060,Trousers,Joggers,XS,yellow,94,62,"A yellow coloured, XS sized, Joggers Trousers",27,2021,6,23,Wednesday,2021,7,20,Tuesday
165,389,28345,2021-06-23,2021-07-20,Caroljean Elstob,Agender,41,5990 John View RdApt. 812,5989,Lake Lukeberg,South Australia,Australia,792,26,96,1,96,26,Shirt,Oxford Cloth,S,indigo,114,59,"A indigo coloured, S sized, Oxford Cloth Shirt",27,2021,6,23,Wednesday,2021,7,20,Tuesday
166,113,11914,2021-07-11,2021-07-14,Hew Cardinal,Agender,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,793,743,109,1,109,743,Jacket,Peacoat,L,orange,102,45,"A orange coloured, L sized, Peacoat Jacket",3,2021,7,11,Sunday,2021,7,14,Wednesday
166,113,11914,2021-07-11,2021-07-14,Hew Cardinal,Agender,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,794,827,117,3,351,827,Jacket,Shearling,M,blue,95,73,"A blue coloured, M sized, Shearling Jacket",3,2021,7,11,Sunday,2021,7,14,Wednesday
166,113,11914,2021-07-11,2021-07-14,Hew Cardinal,Agender,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,795,740,109,1,109,740,Jacket,Peacoat,XS,orange,102,78,"A orange coloured, XS sized, Peacoat Jacket",3,2021,7,11,Sunday,2021,7,14,Wednesday
166,113,11914,2021-07-11,2021-07-14,Hew Cardinal,Agender,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,796,661,93,2,186,661,Jacket,Coach,S,violet,115,74,"A violet coloured, S sized, Coach Jacket",3,2021,7,11,Sunday,2021,7,14,Wednesday
166,113,11914,2021-07-11,2021-07-14,Hew Cardinal,Agender,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,797,217,106,2,212,217,Shirt,Chambray,M,orange,105,43,"A orange coloured, M sized, Chambray Shirt",3,2021,7,11,Sunday,2021,7,14,Wednesday
166,113,11914,2021-07-11,2021-07-14,Hew Cardinal,Agender,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,798,430,107,3,321,430,Jacket,Denim,XS,yellow,92,52,"A yellow coloured, XS sized, Denim Jacket",3,2021,7,11,Sunday,2021,7,14,Wednesday
167,595,44269,2021-06-26,2021-07-18,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,799,1035,90,2,180,1035,Trousers,Relaxed Leg,XS,blue,95,54,"A blue coloured, XS sized, Relaxed Leg Trousers",22,2021,6,26,Saturday,2021,7,18,Sunday
167,595,44269,2021-06-26,2021-07-18,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,800,930,96,1,96,930,Trousers,Drawstring,XS,blue,104,45,"A blue coloured, XS sized, Drawstring Trousers",22,2021,6,26,Saturday,2021,7,18,Sunday
167,595,44269,2021-06-26,2021-07-18,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,801,217,106,1,106,217,Shirt,Chambray,M,orange,105,43,"A orange coloured, M sized, Chambray Shirt",22,2021,6,26,Saturday,2021,7,18,Sunday
